session_id,user_id,age_group,gender,profession,hours_spending,preferred_artists,artist_id,musical_aspect,
11377,11375,45 - 54,Male,Working,0 - 1,Sunil Edirisinghe,20,The singer's voice,
11378,11375,45 - 54,Male,Working,0 - 1,Gypsies,40,The singer's voice,
11379,11375,45 - 54,Male,Working,0 - 1,Clarence Wijewardena,45,The singer's voice,
11380,11375,45 - 54,Male,Working,0 - 1,Marians,39,The singer's voice,
11381,11375,45 - 54,Male,Working,0 - 1,Rookantha Gunathilake,41,The singer's voice,
11382,11382,25 - 34,Male,Engineer,1 - 3,BnS,79,The singer's voice,
11383,11382,25 - 34,Male,Engineer,1 - 3,Bachi Susan,10,The singer's voice,
11384,11382,25 - 34,Male,Engineer,1 - 3,Umariya Sinhawansha,3,The singer's voice,
11385,11382,25 - 34,Male,Engineer,1 - 3,Iraj Weeraratne,11,The singer's voice,
11386,11382,25 - 34,Male,Engineer,1 - 3,Daddy,4,The singer's voice,
11387,11382,25 - 34,Male,Engineer,1 - 3,Lahiru Perera,12,The singer's voice,
11388,11382,25 - 34,Male,Engineer,1 - 3,Chitral Somapala,16,The singer's voice,
11389,11382,25 - 34,Male,Engineer,1 - 3,Indrachapa Liyanage,14,The singer's voice,
11390,11382,25 - 34,Male,Engineer,1 - 3,Kasun Kalhara,5,The singer's voice,
11391,11382,25 - 34,Male,Engineer,1 - 3,Sanuka Wickramasinghe,7,The singer's voice,
11392,11392,25 - 34,Male,Engineer,1 - 3,Gypsies,40,The singer's voice,
11393,11392,25 - 34,Male,Engineer,1 - 3,Clarence Wijewardena,45,The singer's voice,
11394,11392,25 - 34,Male,Engineer,1 - 3,Rookantha Gunathilake,41,The singer's voice,
11395,11395,35 - 44,Female,Quantity Surveyor,0 - 1,BnS,79,Music,
11396,11395,35 - 44,Female,Quantity Surveyor,0 - 1,Umariya Sinhawansha,3,Music,
11397,11395,35 - 44,Female,Quantity Surveyor,0 - 1,Iraj Weeraratne,11,Music,
11398,11395,35 - 44,Female,Quantity Surveyor,0 - 1,Lahiru Perera,12,Music,
11399,11395,35 - 44,Female,Quantity Surveyor,0 - 1,Billy Fernando,13,Music,
11400,11395,35 - 44,Female,Quantity Surveyor,0 - 1,Sanuka Wickramasinghe,7,Music,
11401,11395,35 - 44,Female,Quantity Surveyor,0 - 1,Ridma Weerawardane,15,Music,
11402,11395,35 - 44,Female,Quantity Surveyor,0 - 1,DanithSri,8,Music,
11403,11403,45 - 54,Male,Finance Manager,0 - 1,Amarasiri Peris,1,The message of the song,
11404,11403,45 - 54,Male,Finance Manager,0 - 1,T.M Jayaratne,9,The message of the song,
11405,11403,45 - 54,Male,Finance Manager,0 - 1,Samitha Mudunkotuwa,22,The message of the song,
11406,11403,45 - 54,Male,Finance Manager,0 - 1,Edward Jayakody,24,The message of the song,
11407,11403,45 - 54,Male,Finance Manager,0 - 1,Chitral Somapala,16,The message of the song,
11408,11403,45 - 54,Male,Finance Manager,0 - 1,W.D Amaradewa,17,The message of the song,
11409,11403,45 - 54,Male,Finance Manager,0 - 1,Indrachapa Liyanage,14,The message of the song,
11410,11403,45 - 54,Male,Finance Manager,0 - 1,Sunil Edirisinghe,20,The message of the song,
11411,11403,45 - 54,Male,Finance Manager,0 - 1,Sanuka Wickramasinghe,7,The message of the song,
11412,11412,18 - 24,Female,Student,3 - 5,BnS,79,Music,
11413,11412,18 - 24,Female,Student,3 - 5,Umariya Sinhawansha,3,Music,
11414,11412,18 - 24,Female,Student,3 - 5,Nelu Adikari,23,Music,
11415,11412,18 - 24,Female,Student,3 - 5,Wayo,6,Music,
11416,11412,18 - 24,Female,Student,3 - 5,Rookantha Gunathilake,41,Music,
11417,11417,18 - 24,Female,Student,0 - 1,Dasun Madushan,29,Music,
11418,11417,18 - 24,Female,Student,0 - 1,Bachi Susan,10,Music,
11419,11419,18 - 24,Female,student,1 - 2,Amarasiri Peris,1,The singer's voice,
11420,11419,18 - 24,Female,student,1 - 2,T.M Jayaratne,9,The singer's voice,
11421,11419,18 - 24,Female,student,1 - 2,Nirosha Virajini,21,The singer's voice,
11422,11419,18 - 24,Female,student,1 - 2,BnS,79,The singer's voice,
11423,11419,18 - 24,Female,student,1 - 2,Bachi Susan,10,The singer's voice,
11424,11419,18 - 24,Female,student,1 - 2,Umariya Sinhawansha,3,The singer's voice,
11425,11419,18 - 24,Female,student,1 - 2,Iraj Weeraratne,11,The singer's voice,
11426,11419,18 - 24,Female,student,1 - 2,Lahiru Perera,12,The singer's voice,
11427,11419,18 - 24,Female,student,1 - 2,Billy Fernando,13,The singer's voice,
11428,11428,18 - 24,Female,student,1 - 2,Samitha Mudunkotuwa,22,The singer's voice,
11429,11428,18 - 24,Female,student,1 - 2,Nelu Adikari,23,The singer's voice,
11430,11428,18 - 24,Female,student,1 - 2,Edward Jayakody,24,The singer's voice,
11431,11428,18 - 24,Female,student,1 - 2,W.D Amaradewa,17,The singer's voice,
11432,11428,18 - 24,Female,student,1 - 2,Indrachapa Liyanage,14,The singer's voice,
11433,11428,18 - 24,Female,student,1 - 2,Kasun Kalhara,5,The singer's voice,
11434,11428,18 - 24,Female,student,1 - 2,Charitha Priyadarshani,26,The singer's voice,
11435,11428,18 - 24,Female,student,1 - 2,Lionel Ranwala,27,The singer's voice,
11436,11428,18 - 24,Female,student,1 - 2,Wayo,6,The singer's voice,
11437,11428,18 - 24,Female,student,1 - 2,Sunil Edirisinghe,20,The singer's voice,
11438,11438,18 - 24,Female,student,1 - 2,Sanuka Wickramasinghe,7,The singer's voice,
11439,11438,18 - 24,Female,student,1 - 2,Gypsies,40,The singer's voice,
11440,11438,18 - 24,Female,student,1 - 2,Ridma Weerawardane,15,The singer's voice,
11441,11438,18 - 24,Female,student,1 - 2,DanithSri,8,The singer's voice,
11442,11438,18 - 24,Female,student,1 - 2,Rookantha Gunathilake,41,The singer's voice,
11443,11443,25 - 34,Male,Engineer,2 -3,Wayo,6,The singer's voice,
11444,11444,25 - 34,Female,Administration executive,1 - 2,BnS,79,The instrument being used,
11445,11444,25 - 34,Female,Administration executive,1 - 2,Daddy,4,The instrument being used,
11446,11444,25 - 34,Female,Administration executive,1 - 2,Lahiru Perera,12,The instrument being used,
11447,11444,25 - 34,Female,Administration executive,1 - 2,Funky Dirt,19,The instrument being used,
11448,11444,25 - 34,Female,Administration executive,1 - 2,Billy Fernando,13,The instrument being used,
11449,11444,25 - 34,Female,Administration executive,1 - 2,Chitral Somapala,16,The instrument being used,
11450,11444,25 - 34,Female,Administration executive,1 - 2,Indrachapa Liyanage,14,The instrument being used,
11451,11444,25 - 34,Female,Administration executive,1 - 2,Kasun Kalhara,5,The instrument being used,
11452,11444,25 - 34,Female,Administration executive,1 - 2,Wayo,6,The instrument being used,
11453,11444,25 - 34,Female,Administration executive,1 - 2,Sunil Edirisinghe,20,The instrument being used,
11454,11444,25 - 34,Female,Administration executive,1 - 2,Sanuka Wickramasinghe,7,The instrument being used,
11455,11444,25 - 34,Female,Administration executive,1 - 2,Gypsies,40,The instrument being used,
11456,11444,25 - 34,Female,Administration executive,1 - 2,Marians,39,The instrument being used,
11457,11457,25 - 34,Female,Student,0 - 1,Amarasiri Peris,1,Music,
11458,11457,25 - 34,Female,Student,0 - 1,Nirosha Virajini,21,Music,
11459,11457,25 - 34,Female,Student,0 - 1,BnS,79,Music,
11460,11457,25 - 34,Female,Student,0 - 1,Bachi Susan,10,Music,
11461,11457,25 - 34,Female,Student,0 - 1,Umariya Sinhawansha,3,Music,
11462,11457,25 - 34,Female,Student,0 - 1,Daddy,4,Music,
11463,11457,25 - 34,Female,Student,0 - 1,Lahiru Perera,12,Music,
11464,11457,25 - 34,Female,Student,0 - 1,Billy Fernando,13,Music,
11465,11457,25 - 34,Female,Student,0 - 1,Nelu Adikari,23,Music,
11466,11466,25 - 34,Female,Student,0 - 1,W.D Amaradewa,17,Music,
11467,11466,25 - 34,Female,Student,0 - 1,Kasun Kalhara,5,Music,
11468,11466,25 - 34,Female,Student,0 - 1,Charitha Priyadarshani,26,Music,
11469,11466,25 - 34,Female,Student,0 - 1,Neela Wickramasinghe,25,Music,
11470,11466,25 - 34,Female,Student,0 - 1,Wayo,6,Music,
11471,11466,25 - 34,Female,Student,0 - 1,Sunil Edirisinghe,20,Music,
11472,11466,25 - 34,Female,Student,0 - 1,Sanuka Wickramasinghe,7,Music,
11473,11466,25 - 34,Female,Student,0 - 1,Ridma Weerawardane,15,Music,
11474,11466,25 - 34,Female,Student,0 - 1,Clarence Wijewardena,45,Music,
11475,11466,25 - 34,Female,Student,0 - 1,Rookantha Gunathilake,41,Music,
11476,11476,55 +,Male,Professor,1 - 2,Amarasiri Peris,1,The message of the song,
11477,11476,55 +,Male,Professor,1 - 2,T.M Jayaratne,9,The message of the song,
11478,11476,55 +,Male,Professor,1 - 2,Umariya Sinhawansha,3,The message of the song,
11479,11476,55 +,Male,Professor,1 - 2,W.D Amaradewa,17,The message of the song,
11480,11476,55 +,Male,Professor,1 - 2,Sunil Edirisinghe,20,The message of the song,
11481,11476,55 +,Male,Professor,1 - 2,Clarence Wijewardena,45,The message of the song,
11482,11476,55 +,Male,Professor,1 - 2,Rookantha Gunathilake,41,The message of the song,
11483,11483,18 - 24,Male,Student,0 - 1,Bachi Susan,10,The singer's voice,
11484,11484,18 - 24 ,Female,Undergraduate,5 +,Amarasiri Peris,1,The message of the song,
11485,11484,18 - 24 ,Female,Undergraduate,5 +,Nirosha Virajini,21,The message of the song,
11486,11484,18 - 24 ,Female,Undergraduate,5 +,BnS,79,The message of the song,
11487,11484,18 - 24 ,Female,Undergraduate,5 +,Bachi Susan,10,The message of the song,
11488,11484,18 - 24 ,Female,Undergraduate,5 +,Umariya Sinhawansha,3,The message of the song,
11489,11484,18 - 24 ,Female,Undergraduate,5 +,Daddy,4,The message of the song,
11490,11484,18 - 24 ,Female,Undergraduate,5 +,Lahiru Perera,12,The message of the song,
11491,11484,18 - 24 ,Female,Undergraduate,5 +,Samitha Mudunkotuwa,22,The message of the song,
11492,11484,18 - 24 ,Female,Undergraduate,5 +,Kasun Kalhara,5,The message of the song,
11493,11484,18 - 24 ,Female,Undergraduate,5 +,Wayo,6,The message of the song,
11494,11494,18 - 24 ,Female,Undergraduate,5 +,Sanuka Wickramasinghe,7,The message of the song,
11495,11494,18 - 24 ,Female,Undergraduate,5 +,Marians,39,The message of the song,
11496,11494,18 - 24 ,Female,Undergraduate,5 +,Rookantha Gunathilake,41,The message of the song,
11497,11497,18 - 24,Female,Student,1 - 2,Amarasiri Peris,1,The message of the song,
11498,11497,18 - 24,Female,Student,1 - 2,T.M Jayaratne,9,The message of the song,
11499,11497,18 - 24,Female,Student,1 - 2,Umariya Sinhawansha,3,The message of the song,
11500,11497,18 - 24,Female,Student,1 - 2,Samitha Mudunkotuwa,22,The message of the song,
11501,11497,18 - 24,Female,Student,1 - 2,Nelu Adikari,23,The message of the song,
11502,11497,18 - 24,Female,Student,1 - 2,Edward Jayakody,24,The message of the song,
11503,11497,18 - 24,Female,Student,1 - 2,W.D Amaradewa,17,The message of the song,
11504,11497,18 - 24,Female,Student,1 - 2,Kasun Kalhara,5,The message of the song,
11505,11497,18 - 24,Female,Student,1 - 2,Neela Wickramasinghe,25,The message of the song,
11506,11497,18 - 24,Female,Student,1 - 2,Sunil Edirisinghe,20,The message of the song,
11507,11497,18 - 24,Female,Student,1 - 2,Sanuka Wickramasinghe,7,The message of the song,
11508,11508,18 - 24,Female,Student,1 - 2,Amarasiri Peris,1,Melody,
11509,11508,18 - 24,Female,Student,1 - 2,T.M Jayaratne,9,Melody,
11510,11508,18 - 24,Female,Student,1 - 2,BnS,79,Melody,
11511,11508,18 - 24,Female,Student,1 - 2,Umariya Sinhawansha,3,Melody,
11512,11508,18 - 24,Female,Student,1 - 2,Samitha Mudunkotuwa,22,Melody,
11513,11508,18 - 24,Female,Student,1 - 2,W.D Amaradewa,17,Melody,
11514,11508,18 - 24,Female,Student,1 - 2,Indrachapa Liyanage,14,Melody,
11515,11508,18 - 24,Female,Student,1 - 2,Kasun Kalhara,5,Melody,
11516,11508,18 - 24,Female,Student,1 - 2,Charitha Priyadarshani,26,Melody,
11517,11508,18 - 24,Female,Student,1 - 2,Sunil Edirisinghe,20,Melody,
11518,11508,18 - 24,Female,Student,1 - 2,Sanuka Wickramasinghe,7,Melody,
11519,11519,18 - 24,Female,Student,1 - 2,Ridma Weerawardane,15,Melody,
11520,11519,18 - 24,Female,Student,1 - 2,DanithSri,8,Melody,
11521,11519,18 - 24,Female,Student,1 - 2,Clarence Wijewardena,45,Melody,
11522,11519,18 - 24,Female,Student,1 - 2,Rookantha Gunathilake,41,Melody,
11523,11523,25 - 34,Male,Student,1 - 2,Sunil Edirisinghe,20,Tempo/speed,
11524,11523,25 - 34,Male,Student,1 - 2,DanithSri,8,Tempo/speed,
11525,11525,18 - 24,Female,Student,2 - 3,Sanuka Wickramasinghe,7,Music,
11526,11525,18 - 24,Female,Student,2 - 3,Rookantha Gunathilake,41,Music,
11527,11527,25 - 34,Male,Student,0 - 1,Edward Jayakody,24,The singer's voice,
11528,11527,25 - 34,Male,Student,0 - 1,W.D Amaradewa,17,The singer's voice,
11529,11527,25 - 34,Male,Student,0 - 1,Neela Wickramasinghe,25,The singer's voice,
11530,11527,25 - 34,Male,Student,0 - 1,Sunil Edirisinghe,20,The singer's voice,
11531,11527,25 - 34,Male,chemist,1 - 2,Amarasiri Peris,1,Tempo/speed,
11532,11527,25 - 34,Male,chemist,1 - 2,T.M Jayaratne,9,Tempo/speed,
11533,11527,25 - 34,Male,chemist,1 - 2,BnS,79,Tempo/speed,
11534,11527,25 - 34,Male,chemist,1 - 2,Iraj Weeraratne,11,Tempo/speed,
11535,11527,25 - 34,Male,chemist,1 - 2,Daddy,4,Tempo/speed,
11536,11536,25 - 34,Male,chemist,1 - 2,Chitral Somapala,16,Tempo/speed,
11537,11536,25 - 34,Male,chemist,1 - 2,W.D Amaradewa,17,Tempo/speed,
11538,11536,25 - 34,Male,chemist,1 - 2,Indrachapa Liyanage,14,Tempo/speed,
11539,11536,25 - 34,Male,chemist,1 - 2,Kasun Kalhara,5,Tempo/speed,
11540,11536,25 - 34,Male,chemist,1 - 2,Gypsies,40,Tempo/speed,
11541,11536,25 - 34,Male,chemist,1 - 2,Clarence Wijewardena,45,Tempo/speed,
11542,11536,25 - 34,Male,chemist,1 - 2,Marians,39,Tempo/speed,
11543,11536,25 - 34,Male,chemist,1 - 2,Rookantha Gunathilake,41,Tempo/speed,
11546,11546,25 - 34,Female,Student,0 - 1,T.M Jayaratne,9,The message of the song,
11547,11546,25 - 34,Female,Student,0 - 1,Lahiru Perera,12,The message of the song,
11548,11546,25 - 34,Female,Student,0 - 1,Wayo,6,The message of the song,
11549,11546,25 - 34,Female,Student,0 - 1,Clarence Wijewardena,45,The message of the song,
11550,11546,25 - 34,Female,Student,0 - 1,Rookantha Gunathilake,41,The message of the song,
11551,11546,25 - 34,Female,Student,0 - 1,Nadeemal perera,30,The message of the song,
11552,11552,25 - 34,Male,Student,5 +,Amarasiri Peris,1,Soul of the music,
11553,11552,25 - 34,Male,Student,5 +,T.M Jayaratne,9,Soul of the music,
11554,11552,25 - 34,Male,Student,5 +,BnS,79,Soul of the music,
11555,11552,25 - 34,Male,Student,5 +,Umariya Sinhawansha,3,Soul of the music,
11556,11552,25 - 34,Male,Student,5 +,Daddy,4,Soul of the music,
11557,11552,25 - 34,Male,Student,5 +,Edward Jayakody,24,Soul of the music,
11558,11552,25 - 34,Male,Student,5 +,Indrachapa Liyanage,14,Soul of the music,
11559,11552,25 - 34,Male,Student,5 +,Kasun Kalhara,5,Soul of the music,
11560,11552,25 - 34,Male,Student,5 +,Wayo,6,Soul of the music,
11561,11552,25 - 34,Male,Student,5 +,Rookantha Gunathilake,41,Soul of the music,
11562,11562,18 - 24,Male,Student,0 - 1,Daddy,4,Music,
11563,11562,18 - 24,Male,Student,0 - 1,Billy Fernando,13,Music,
11564,11562,18 - 24,Male,Student,0 - 1,W.D Amaradewa,17,Music,
11565,11562,18 - 24,Male,Student,0 - 1,Clarence Wijewardena,45,Music,
11566,11562,18 - 24,Male,Student,0 - 1,Marians,39,Music,
11567,11567,18 - 24,Male,Student,2 - 3,Amarasiri Peris,1,The singer's voice,
11568,11567,18 - 24,Male,Student,2 - 3,T.M Jayaratne,9,The singer's voice,
11569,11567,18 - 24,Male,Student,2 - 3,BnS,79,The singer's voice,
11570,11567,18 - 24,Male,Student,2 - 3,Umariya Sinhawansha,3,The singer's voice,
11571,11567,18 - 24,Male,Student,2 - 3,Daddy,4,The singer's voice,
11572,11567,18 - 24,Male,Student,2 - 3,Lahiru Perera,12,The singer's voice,
11573,11567,18 - 24,Male,Student,2 - 3,Billy Fernando,13,The singer's voice,
11574,11567,18 - 24,Male,Student,2 - 3,Edward Jayakody,24,The singer's voice,
11575,11567,18 - 24,Male,Student,2 - 3,Chitral Somapala,16,The singer's voice,
11576,11576,18 - 24,Male,Student,2 - 3,W.D Amaradewa,17,The singer's voice,
11577,11576,18 - 24,Male,Student,2 - 3,Indrachapa Liyanage,14,The singer's voice,
11578,11576,18 - 24,Male,Student,2 - 3,Kasun Kalhara,5,The singer's voice,
11579,11576,18 - 24,Male,Student,2 - 3,Sanuka Wickramasinghe,7,The singer's voice,
11580,11576,18 - 24,Male,Student,2 - 3,Ridma Weerawardane,15,The singer's voice,
11581,11576,18 - 24,Male,Student,2 - 3,DanithSri,8,The singer's voice,
11582,11576,18 - 24,Male,Student,2 - 3,Rookantha Gunathilake,41,The singer's voice,
11583,11576,18 - 24,Male,Student,2 - 3,Amarasiri Peris,1,Music,
11584,11576,18 - 24,Male,Student,2 - 3,Dasun Madushan,29,Music,
11585,11576,18 - 24,Male,Student,2 - 3,Daddy,4,Music,
11586,11586,18 - 24,Male,Student,2 - 3,Billy Fernando,13,Music,
11587,11586,18 - 24,Male,Student,2 - 3,Samitha Mudunkotuwa,22,Music,
11588,11586,18 - 24,Male,Student,2 - 3,Nelu Adikari,23,Music,
11589,11586,18 - 24,Male,Student,2 - 3,Edward Jayakody,24,Music,
11590,11586,18 - 24,Male,Student,2 - 3,Chitral Somapala,16,Music,
11591,11586,18 - 24,Male,Student,2 - 3,W.D Amaradewa,17,Music,
11592,11586,18 - 24,Male,Student,2 - 3,Indrachapa Liyanage,14,Music,
11593,11586,18 - 24,Male,Student,2 - 3,Wayo,6,Music,
11594,11586,18 - 24,Male,Student,2 - 3,Sunil Edirisinghe,20,Music,
11595,11586,18 - 24,Male,Student,2 - 3,Gypsies,40,Music,
11596,11596,18 - 24,Male,Student,2 - 3,Ridma Weerawardane,15,Music,
11597,11596,18 - 24,Male,Student,2 - 3,DanithSri,8,Music,
11598,11596,18 - 24,Male,Student,2 - 3,Clarence Wijewardena,45,Music,
11599,11596,18 - 24,Male,Student,2 - 3,Marians,39,Music,
11600,11596,18 - 24,Male,Student,2 - 3,Rookantha Gunathilake,41,Music,
11601,11596,18 - 24,Male,Student,3 - 5,Umariya Sinhawansha,3,Music,
11602,11596,18 - 24,Male,Student,3 - 5,Billy Fernando,13,Music,
11603,11596,18 - 24,Male,Student,0 - 1,Piyath Rajapaksha,67,Music,
11604,11596,18 - 24,Male,Student,0 - 1,Vidusha Ravihara,68,Music,
11605,11605,18 - 24,Female,Student,2 - 3,Sunil Edirisinghe,20,The message of the song,
11606,11605,18 - 24,Female,Student,2 - 3,Clarence Wijewardena,45,The message of the song,
11607,11605,18 - 24,Female,Student,2 - 3,Marians,39,The message of the song,
11608,11608,18 - 24,Male,Student,1 - 2,Amarasiri Peris,1,The message of the song,
11609,11608,18 - 24,Male,Student,1 - 2,T.M Jayaratne,9,The message of the song,
11610,11608,18 - 24,Male,Student,1 - 2,BnS,79,The message of the song,
11611,11608,18 - 24,Male,Student,1 - 2,Umariya Sinhawansha,3,The message of the song,
11612,11608,18 - 24,Male,Student,1 - 2,Iraj Weeraratne,11,The message of the song,
11613,11608,18 - 24,Male,Student,1 - 2,Daddy,4,The message of the song,
11614,11608,18 - 24,Male,Student,1 - 2,Lahiru Perera,12,The message of the song,
11615,11608,18 - 24,Male,Student,1 - 2,Funky Dirt,19,The message of the song,
11616,11608,18 - 24,Male,Student,1 - 2,Billy Fernando,13,The message of the song,
11617,11617,18 - 24,Male,Student,1 - 2,Samitha Mudunkotuwa,22,The message of the song,
11618,11617,18 - 24,Male,Student,1 - 2,Edward Jayakody,24,The message of the song,
11619,11617,18 - 24,Male,Student,1 - 2,Chitral Somapala,16,The message of the song,
11620,11617,18 - 24,Male,Student,1 - 2,W.D Amaradewa,17,The message of the song,
11621,11617,18 - 24,Male,Student,1 - 2,Indrachapa Liyanage,14,The message of the song,
11622,11617,18 - 24,Male,Student,1 - 2,Kasun Kalhara,5,The message of the song,
11623,11617,18 - 24,Male,Student,1 - 2,Lionel Ranwala,27,The message of the song,
11624,11617,18 - 24,Male,Student,1 - 2,Neela Wickramasinghe,25,The message of the song,
11625,11617,18 - 24,Male,Student,1 - 2,Wayo,6,The message of the song,
11626,11617,18 - 24,Male,Student,1 - 2,Sunil Edirisinghe,20,The message of the song,
11627,11617,18 - 24,Male,Student,1 - 2,Sanuka Wickramasinghe,7,The message of the song,
11628,11628,18 - 24,Male,Student,1 - 2,Gypsies,40,The message of the song,
11629,11628,18 - 24,Male,Student,1 - 2,Ridma Weerawardane,15,The message of the song,
11630,11628,18 - 24,Male,Student,1 - 2,DanithSri,8,The message of the song,
11631,11628,18 - 24,Male,Student,1 - 2,Clarence Wijewardena,45,The message of the song,
11632,11628,18 - 24,Male,Student,1 - 2,Marians,39,The message of the song,
11633,11628,18 - 24,Male,Student,1 - 2,Rookantha Gunathilake,41,The message of the song,
11634,11628,18 - 24,Male,Student,1 - 2,Milton Mallawarachchi,57,The message of the song,
11635,11635,25 - 34,Male,Student (Intern),0 - 1,Amarasiri Peris,1,The singer's voice,
11636,11635,25 - 34,Male,Student (Intern),0 - 1,BnS,79,The singer's voice,
11637,11635,25 - 34,Male,Student (Intern),0 - 1,Bachi Susan,10,The singer's voice,
11638,11635,25 - 34,Male,Student (Intern),0 - 1,Umariya Sinhawansha,3,The singer's voice,
11639,11635,25 - 34,Male,Student (Intern),0 - 1,Daddy,4,The singer's voice,
11640,11635,25 - 34,Male,Student (Intern),0 - 1,Lahiru Perera,12,The singer's voice,
11641,11635,25 - 34,Male,Student (Intern),0 - 1,Billy Fernando,13,The singer's voice,
11642,11635,25 - 34,Male,Student (Intern),0 - 1,Indrachapa Liyanage,14,The singer's voice,
11643,11635,25 - 34,Male,Student (Intern),0 - 1,Kasun Kalhara,5,The singer's voice,
11644,11635,25 - 34,Male,Student (Intern),0 - 1,Wayo,6,The singer's voice,
11645,11645,25 - 34,Male,Student (Intern),0 - 1,Sanuka Wickramasinghe,7,The singer's voice,
11646,11645,25 - 34,Male,Student (Intern),0 - 1,Ridma Weerawardane,15,The singer's voice,
11647,11645,25 - 34,Male,Student (Intern),0 - 1,DanithSri,8,The singer's voice,
11648,11648,18 - 24,Male,Student,2 -3,BnS,79,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11649,11648,18 - 24,Male,Student,2 -3,Umariya Sinhawansha,3,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11650,11648,18 - 24,Male,Student,2 -3,Iraj Weeraratne,11,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11651,11648,18 - 24,Male,Student,2 -3,Daddy,4,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11652,11648,18 - 24,Male,Student,2 -3,Lahiru Perera,12,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11653,11648,18 - 24,Male,Student,2 -3,Billy Fernando,13,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11654,11648,18 - 24,Male,Student,2 -3,Chitral Somapala,16,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11655,11648,18 - 24,Male,Student,2 -3,Indrachapa Liyanage,14,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11656,11648,18 - 24,Male,Student,2 -3,Kasun Kalhara,5,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11657,11657,18 - 24,Male,Student,2 -3,Wayo,6,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11658,11657,18 - 24,Male,Student,2 -3,Sanuka Wickramasinghe,7,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11659,11657,18 - 24,Male,Student,2 -3,Gypsies,40,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11660,11657,18 - 24,Male,Student,2 -3,Ridma Weerawardane,15,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11661,11657,18 - 24,Male,Student,2 -3,DanithSri,8,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11662,11657,18 - 24,Male,Student,2 -3,Clarence Wijewardena,45,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11663,11657,18 - 24,Male,Student,2 -3,Marians,39,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11664,11657,18 - 24,Male,Student,2 -3,Rookantha Gunathilake,41,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11665,11657,18 - 24,Male,Student,2 -3,Charitha Attalage,34,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11666,11657,18 - 24,Male,Student,2 -3,Pasan Liyanage,70,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11667,11667,18 - 24,Male,Student,2 -3,Mihindu Ariyarathne,42,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11668,11667,18 - 24,Male,Student,2 -3,Nadeeka Jayawardena,71,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11669,11667,18 - 24,Male,Student,2 -3,Yohani Desilva,72,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11670,11667,18 - 24,Male,Student,2 -3,Amasha Tissera,73,Music arrangement without repitition which keeps the flow while being able to surprise in the song arrangement. Melody of the song is important,
11671,11671,25 - 34,Female,Student,3 - 5,Amarasiri Peris,1,Music,
11672,11671,25 - 34,Female,Student,3 - 5,T.M Jayaratne,9,Music,
11673,11671,25 - 34,Female,Student,3 - 5,Dasun Madushan,29,Music,
11674,11671,25 - 34,Female,Student,3 - 5,BnS,79,Music,
11675,11671,25 - 34,Female,Student,3 - 5,Umariya Sinhawansha,3,Music,
11676,11671,25 - 34,Female,Student,3 - 5,Lahiru Perera,12,Music,
11677,11671,25 - 34,Female,Student,3 - 5,Billy Fernando,13,Music,
11678,11671,25 - 34,Female,Student,3 - 5,Samitha Mudunkotuwa,22,Music,
11679,11671,25 - 34,Female,Student,3 - 5,Nelu Adikari,23,Music,
11680,11671,25 - 34,Female,Student,3 - 5,Edward Jayakody,24,Music,
11681,11681,25 - 34,Female,Student,3 - 5,Chitral Somapala,16,Music,
11682,11681,25 - 34,Female,Student,3 - 5,W.D Amaradewa,17,Music,
11683,11681,25 - 34,Female,Student,3 - 5,Indrachapa Liyanage,14,Music,
11684,11681,25 - 34,Female,Student,3 - 5,Kasun Kalhara,5,Music,
11685,11681,25 - 34,Female,Student,3 - 5,Charitha Priyadarshani,26,Music,
11686,11681,25 - 34,Female,Student,3 - 5,Lionel Ranwala,27,Music,
